Matrix_ID	TF_Locus	Matrix_Type
TFmatrixID_0070	Glyma.13G151900.1	Inferred
TFmatrixID_0070	Glyma.12G182400.1	Inferred
TFmatrixID_0070	Glyma.12G086200.1	Inferred
TFmatrixID_0070	Glyma.11G035100.1	Inferred
TFmatrixID_0070	Glyma.10G239300.1	Inferred
TFmatrixID_0070	Glyma.10G066900.1	Inferred
TFmatrixID_0070	Glyma.09G194800.1	Inferred
TFmatrixID_0070	Glyma.09G147200.1	Inferred
TFmatrixID_0070	Glyma.08G202300.1	Inferred
TFmatrixID_0070	Glyma.08G035000.1	Inferred
TFmatrixID_0070	Glyma.07G110000.1	Inferred
TFmatrixID_0070	Glyma.07G055000.1	Inferred
TFmatrixID_0070	Glyma07g02000.1	Inferred
TFmatrixID_0070	Glyma.06G085700.1	Inferred
TFmatrixID_0070	Glyma05g35740.1	Inferred
TFmatrixID_0070	Glyma.05G049800.1	Inferred
TFmatrixID_0070	Glyma.05G062100.1	Inferred
TFmatrixID_0070	Glyma04g08900.1	Inferred
TFmatrixID_0070	Glyma.03G258200.1	Inferred
TFmatrixID_0070	Glyma.03G191800.1	Inferred
TFmatrixID_0070	Glyma.03G116700.1	Inferred
TFmatrixID_0070	Glyma.01G216200.1	Inferred
TFmatrixID_0070	Glyma.01G147600.1	Inferred
TFmatrixID_0070	Glyma.01G074200.1	Inferred
TFmatrixID_0080	Glyma.20G155100.1	Inferred
TFmatrixID_0080	Glyma.19G256800.1	Inferred
TFmatrixID_0080	Glyma.19G192400.1	Inferred
TFmatrixID_0080	Glyma.17G194100.1	Inferred
TFmatrixID_0080	Glyma.17G143900.1	Inferred
TFmatrixID_0080	Glyma.16G199000.1	Inferred
TFmatrixID_0080	Glyma.16G023800.1	Inferred
TFmatrixID_0080	Glyma.15G025100.1	Inferred
TFmatrixID_0080	Glyma.15G018400.1	Inferred
TFmatrixID_0080	Glyma.14G146100.1	Inferred
TFmatrixID_0080	Glyma.13G355700.1	Inferred
TFmatrixID_0080	Glyma.13G151900.1	Inferred
TFmatrixID_0080	Glyma.11G035100.1	Inferred
TFmatrixID_0080	Glyma.10G239400.1	Inferred
TFmatrixID_0080	Glyma.10G066900.1	Inferred
TFmatrixID_0080	Glyma.09G194800.1	Inferred
TFmatrixID_0080	Glyma.09G147200.1	Inferred
TFmatrixID_0080	Glyma.08G202300.1	Inferred
TFmatrixID_0080	Glyma.08G035000.1	Inferred
TFmatrixID_0080	Glyma.07G110000.1	Inferred
TFmatrixID_0080	Glyma.07G055000.1	Inferred
TFmatrixID_0080	Glyma07g02000.1	Inferred
TFmatrixID_0080	Glyma.06G085700.1	Inferred
TFmatrixID_0080	Glyma05g35740.1	Inferred
TFmatrixID_0080	Glyma.05G049800.1	Inferred
TFmatrixID_0080	Glyma.05G062100.1	Inferred
TFmatrixID_0080	Glyma04g08900.1	Inferred
TFmatrixID_0080	Glyma.03G258200.1	Inferred
TFmatrixID_0080	Glyma.03G191800.1	Inferred
TFmatrixID_0080	Glyma.03G116700.1	Inferred
TFmatrixID_0080	Glyma.01G216200.1	Inferred
TFmatrixID_0080	Glyma.01G147600.1	Inferred
TFmatrixID_0080	Glyma.01G074200.1	Inferred
TFmatrixID_0084	Glyma.20G155100.1	Inferred
TFmatrixID_0084	Glyma.19G192400.1	Inferred
TFmatrixID_0084	Glyma.17G194100.1	Inferred
TFmatrixID_0084	Glyma17g14110.1	Inferred
TFmatrixID_0084	Glyma.16G199000.1	Inferred
TFmatrixID_0084	Glyma.15G025100.1	Inferred
TFmatrixID_0084	Glyma.15G018400.1	Inferred
TFmatrixID_0084	Glyma.14G146100.1	Inferred
TFmatrixID_0084	Glyma.13G318500	Inferred
TFmatrixID_0084	Glyma.13G151900.1	Inferred
TFmatrixID_0084	Glyma.12G182400.1	Inferred
TFmatrixID_0084	Glyma.12G182200.1	Inferred
TFmatrixID_0084	Glyma.10G239400.1	Inferred
TFmatrixID_0084	Glyma.09G194800.1	Inferred
TFmatrixID_0084	Glyma.09G147200.1	Inferred
TFmatrixID_0084	Glyma.08G202300.1	Inferred
TFmatrixID_0084	Glyma.08G035000.1	Inferred
TFmatrixID_0084	Glyma.07G110000.1	Inferred
TFmatrixID_0084	Glyma07g02000.1	Inferred
TFmatrixID_0084	Glyma.06G085700.1	Inferred
TFmatrixID_0084	Glyma05g35740.1	Inferred
TFmatrixID_0084	Glyma.05G049900	Inferred
TFmatrixID_0084	Glyma04g08900.1	Inferred
TFmatrixID_0084	Glyma.03G191800.1	Inferred
TFmatrixID_0084	Glyma.03G116700.1	Inferred
TFmatrixID_0084	Glyma.01G216000.1	Inferred
TFmatrixID_0084	Glyma.01G147600.1	Inferred
TFmatrixID_0084	Glyma.01G074200.1	Inferred
TFmatrixID_0085	Glyma.20G155100.1	Inferred
TFmatrixID_0085	Glyma.19G192400.1	Inferred
TFmatrixID_0085	Glyma.17G194100.1	Inferred
TFmatrixID_0085	Glyma17g14110.1	Inferred
TFmatrixID_0085	Glyma.17G143900.1	Inferred
TFmatrixID_0085	Glyma.16G199000.1	Inferred
TFmatrixID_0085	Glyma.15G025100.1	Inferred
TFmatrixID_0085	Glyma.15G018400.1	Inferred
TFmatrixID_0085	Glyma.14G146100.1	Inferred
TFmatrixID_0085	Glyma.13G355700.1	Inferred
TFmatrixID_0085	Glyma.13G318500	Inferred
TFmatrixID_0085	Glyma.13G151900.1	Inferred
TFmatrixID_0085	Glyma.12G182400.1	Inferred
TFmatrixID_0085	Glyma.12G182200.1	Inferred
TFmatrixID_0085	Glyma.11G035100.1	Inferred
TFmatrixID_0085	Glyma.10G239400.1	Inferred
TFmatrixID_0085	Glyma.10G066900.1	Inferred
TFmatrixID_0085	Glyma.09G194800.1	Inferred
TFmatrixID_0085	Glyma.09G147200.1	Inferred
TFmatrixID_0085	Glyma.08G202300.1	Inferred
TFmatrixID_0085	Glyma.08G035000.1	Inferred
TFmatrixID_0085	Glyma.07G110000.1	Inferred
TFmatrixID_0085	Glyma07g02000.1	Inferred
TFmatrixID_0085	Glyma.06G085700.1	Inferred
TFmatrixID_0085	Glyma05g35740.1	Inferred
TFmatrixID_0085	Glyma.05G049900	Inferred
TFmatrixID_0085	Glyma.05G062100.1	Inferred
TFmatrixID_0085	Glyma04g08900.1	Inferred
TFmatrixID_0085	Glyma.03G191800.1	Inferred
TFmatrixID_0085	Glyma.03G116700.1	Inferred
TFmatrixID_0085	Glyma.01G216000.1	Inferred
TFmatrixID_0085	Glyma.01G147600.1	Inferred
TFmatrixID_0085	Glyma.01G074200.1	Inferred
TFmatrixID_0086	Glyma.20G155100.1	Inferred
TFmatrixID_0086	Glyma.19G192400.1	Inferred
TFmatrixID_0086	Glyma.17G194100.1	Inferred
TFmatrixID_0086	Glyma17g14110.1	Inferred
TFmatrixID_0086	Glyma.17G143900.1	Inferred
TFmatrixID_0086	Glyma.16G199000.1	Inferred
TFmatrixID_0086	Glyma.15G025100.1	Inferred
TFmatrixID_0086	Glyma.15G018400.1	Inferred
TFmatrixID_0086	Glyma.14G146100.1	Inferred
TFmatrixID_0086	Glyma.13G355700.1	Inferred
TFmatrixID_0086	Glyma.13G318500	Inferred
TFmatrixID_0086	Glyma.13G151900.1	Inferred
TFmatrixID_0086	Glyma.12G182400.1	Inferred
TFmatrixID_0086	Glyma.12G182200.1	Inferred
TFmatrixID_0086	Glyma.11G035100.1	Inferred
TFmatrixID_0086	Glyma.10G239400.1	Inferred
TFmatrixID_0086	Glyma.10G066900.1	Inferred
TFmatrixID_0086	Glyma.09G194800.1	Inferred
TFmatrixID_0086	Glyma.09G147200.1	Inferred
TFmatrixID_0086	Glyma.08G202300.1	Inferred
TFmatrixID_0086	Glyma.08G035000.1	Inferred
TFmatrixID_0086	Glyma.07G110000.1	Inferred
TFmatrixID_0086	Glyma07g02000.1	Inferred
TFmatrixID_0086	Glyma.06G085700.1	Inferred
TFmatrixID_0086	Glyma05g35740.1	Inferred
TFmatrixID_0086	Glyma.05G049900	Inferred
TFmatrixID_0086	Glyma.05G062100.1	Inferred
TFmatrixID_0086	Glyma04g08900.1	Inferred
TFmatrixID_0086	Glyma.03G191800.1	Inferred
TFmatrixID_0086	Glyma.03G116700.1	Inferred
TFmatrixID_0086	Glyma.01G216000.1	Inferred
TFmatrixID_0086	Glyma.01G147600.1	Inferred
TFmatrixID_0086	Glyma.01G074200.1	Inferred
TFmatrixID_0088	Glyma.20G155100.1	Inferred
TFmatrixID_0088	Glyma.19G256800.1	Inferred
TFmatrixID_0088	Glyma.19G192400.1	Inferred
TFmatrixID_0088	Glyma.17G194100.1	Inferred
TFmatrixID_0088	Glyma.17G143900.1	Inferred
TFmatrixID_0088	Glyma.16G199000.1	Inferred
TFmatrixID_0088	Glyma.16G023800.1	Inferred
TFmatrixID_0088	Glyma.15G025100.1	Inferred
TFmatrixID_0088	Glyma.15G018400.1	Inferred
TFmatrixID_0088	Glyma.14G146100.1	Inferred
TFmatrixID_0088	Glyma.13G355700.1	Inferred
TFmatrixID_0088	Glyma.11G035100.1	Inferred
TFmatrixID_0088	Glyma.10G239400.1	Inferred
TFmatrixID_0088	Glyma.09G194800.1	Inferred
TFmatrixID_0088	Glyma.09G147200.1	Inferred
TFmatrixID_0088	Glyma.08G202300.1	Inferred
TFmatrixID_0088	Glyma.08G035000.1	Inferred
TFmatrixID_0088	Glyma.07G110000.1	Inferred
TFmatrixID_0088	Glyma.07G055000.1	Inferred
TFmatrixID_0088	Glyma07g02000.1	Inferred
TFmatrixID_0088	Glyma.06G085700.1	Inferred
TFmatrixID_0088	Glyma05g35740.1	Inferred
TFmatrixID_0088	Glyma.05G062100.1	Inferred
TFmatrixID_0088	Glyma04g08900.1	Inferred
TFmatrixID_0088	Glyma.03G258200.1	Inferred
TFmatrixID_0088	Glyma.03G191800.1	Inferred
TFmatrixID_0088	Glyma.03G116700.1	Inferred
TFmatrixID_0088	Glyma.01G147600.1	Inferred
TFmatrixID_0088	Glyma.01G074200.1	Inferred
TFmatrixID_0121	Glyma.20G155100.1	Inferred
TFmatrixID_0121	Glyma.19G256800.1	Inferred
TFmatrixID_0121	Glyma.17G240100.1	Inferred
TFmatrixID_0121	Glyma.17G194100.1	Inferred
TFmatrixID_0121	Glyma.17G143900.1	Inferred
TFmatrixID_0121	Glyma.16G023800.1	Inferred
TFmatrixID_0121	Glyma.14G146100.1	Inferred
TFmatrixID_0121	Glyma.14G084700.1	Inferred
TFmatrixID_0121	Glyma.13G112400.1	Inferred
TFmatrixID_0121	Glyma.11G035100.1	Inferred
TFmatrixID_0121	Glyma.10G239400.1	Inferred
TFmatrixID_0121	Glyma.07G110000.1	Inferred
TFmatrixID_0121	Glyma.07G055000.1	Inferred
TFmatrixID_0121	Glyma.06G085700.1	Inferred
TFmatrixID_0121	Glyma.06G042100	Inferred
TFmatrixID_0121	Glyma.05G062100.1	Inferred
TFmatrixID_0121	Glyma04g08900.1	Inferred
TFmatrixID_0121	Glyma04g04350.1	Inferred
TFmatrixID_0121	Glyma.03G258200.1	Inferred
TFmatrixID_0121	Glyma.03G116700.1	Inferred
TFmatrixID_0121	Glyma.01G074200.1	Inferred
TFmatrixID_0121	Glyma.01G188600.1	Inferred
TFmatrixID_0121	Glyma.05G092800.1	Inferred
TFmatrixID_0121	Glyma.11G053600.1	Inferred
TFmatrixID_0121	Glyma.14G147500.1	Inferred
TFmatrixID_0121	Glyma.17G169800.1	Inferred
TFmatrixID_0119	Glyma.20G155100.1	Inferred
TFmatrixID_0119	Glyma.19G256800.1	Inferred
TFmatrixID_0119	Glyma.17G194100.1	Inferred
TFmatrixID_0119	Glyma.17G047300.1	Inferred
TFmatrixID_0119	Glyma.16G023800.1	Inferred
TFmatrixID_0119	Glyma.14G146100.1	Inferred
TFmatrixID_0119	Glyma.13G112400.1	Inferred
TFmatrixID_0119	Glyma.10G239400.1	Inferred
TFmatrixID_0119	Glyma.09G194800.1	Inferred
TFmatrixID_0119	Glyma.07G055000.1	Inferred
TFmatrixID_0119	Glyma.03G258200.1	Inferred
TFmatrixID_0119	Glyma.01G231000.1	Inferred
TFmatrixID_0119	Glyma.01G147600.1	Inferred
TFmatrixID_0119	Glyma.14G147500.1	Inferred
TFmatrixID_0054	Glyma.20G203700.1	Inferred
TFmatrixID_0054	Glyma20g33840.1	Inferred
TFmatrixID_0054	Glyma.20G203500.1	Inferred
TFmatrixID_0054	Glyma.20G070000.1	Inferred
TFmatrixID_0054	Glyma.20G070100.1	Inferred
TFmatrixID_0054	Glyma19g43820.1	Inferred
TFmatrixID_0054	Glyma.19G163900.1	Inferred
TFmatrixID_0054	Glyma.19G163700.1	Inferred
TFmatrixID_0054	Glyma19g34690.1	Inferred
TFmatrixID_0054	Glyma.19G104200.1	Inferred
TFmatrixID_0054	Glyma.18G252300.1	Inferred
TFmatrixID_0054	Glyma.17G145400.1	Inferred
TFmatrixID_0054	Glyma.17G145300.1	Inferred
TFmatrixID_0054	Glyma.16G047600.1	Inferred
TFmatrixID_0054	Glyma.16G147500.1	Inferred
TFmatrixID_0054	Glyma.15G079200.1	Inferred
TFmatrixID_0054	Glyma15g08560.1	Inferred
TFmatrixID_0054	Glyma.13G233900.1	Inferred
TFmatrixID_0054	Glyma.13G233800.1	Inferred
TFmatrixID_0054	Glyma.13G123100.1	Inferred
TFmatrixID_0054	Glyma.13G123000.1	Inferred
TFmatrixID_0054	Glyma.13G122800.1	Inferred
TFmatrixID_0054	Glyma.13G122700.1	Inferred
TFmatrixID_0054	Glyma.13G122900.1	Inferred
TFmatrixID_0054	Glyma.13G122600.1	Inferred
TFmatrixID_0054	Glyma.11G036500.1	Inferred
TFmatrixID_0054	Glyma.11G036400.1	Inferred
TFmatrixID_0054	Glyma.10G187000.1	Inferred
TFmatrixID_0054	Glyma.10G186800.1	Inferred
TFmatrixID_0054	Glyma.10G119100.1	Inferred
TFmatrixID_0054	Glyma.10G118900.1	Inferred
TFmatrixID_0054	Glyma.10G036700.1	Inferred
TFmatrixID_0054	Glyma.10G036600.1	Inferred
TFmatrixID_0054	Glyma.10G036300.1	Inferred
TFmatrixID_0054	Glyma.10G007000.1	Inferred
TFmatrixID_0054	Glyma.09G242600.1	Inferred
TFmatrixID_0054	Glyma.09G053000.1	Inferred
TFmatrixID_0054	Glyma.09G052900.1	Inferred
TFmatrixID_0054	Glyma.06G163700.1	Inferred
TFmatrixID_0054	Glyma.05G063600.1	Inferred
TFmatrixID_0054	Glyma.05G063500.1	Inferred
TFmatrixID_0054	Glyma04g37890.1	Inferred
TFmatrixID_0054	Glyma.03G162700.1	Inferred
TFmatrixID_0054	Glyma.03G162600.1	Inferred
TFmatrixID_0054	Glyma.03G162500.1	Inferred
TFmatrixID_0054	Glyma.03G111700.1	Inferred
TFmatrixID_0054	Glyma.02G066200.1	Inferred
TFmatrixID_0054	Glyma.02G006300.1	Inferred
TFmatrixID_0054	Glyma.02G006200.1	Inferred
TFmatrixID_0054	Glyma.01G206600.1	Inferred
TFmatrixID_0060	Glyma.19G253100.1	Inferred
TFmatrixID_0060	Glyma19g43820.1	Inferred
TFmatrixID_0060	Glyma.19G262700.1	Inferred
TFmatrixID_0060	Glyma.19G213100.1	Inferred
TFmatrixID_0060	Glyma.19G104200.1	Inferred
TFmatrixID_0060	Glyma.18G281400.1	Inferred
TFmatrixID_0060	Glyma.18G091600.1	Inferred
TFmatrixID_0060	Glyma.17G145400.1	Inferred
TFmatrixID_0060	Glyma.17G145300.1	Inferred
TFmatrixID_0060	Glyma.16G164800.1	Inferred
TFmatrixID_0060	Glyma.16G047600.1	Inferred
TFmatrixID_0060	Glyma.16G147500.1	Inferred
TFmatrixID_0060	Glyma.16G012600	Inferred
TFmatrixID_0060	Glyma.15G152000.1	Inferred
TFmatrixID_0060	Glyma.15G079200.1	Inferred
TFmatrixID_0060	Glyma.15G077100.1	Inferred
TFmatrixID_0060	Glyma.14G171500.1	Inferred
TFmatrixID_0060	Glyma.14G057900.1	Inferred
TFmatrixID_0060	Glyma.14G020100.1	Inferred
TFmatrixID_0060	Glyma.13G274100.1	Inferred
TFmatrixID_0060	Glyma.13G236500.1	Inferred
TFmatrixID_0060	Glyma.13G233800.1	Inferred
TFmatrixID_0060	Glyma.13G123000.1	Inferred
TFmatrixID_0060	Glyma.13G040400.1	Inferred
TFmatrixID_0060	Glyma.13G088100.1	Inferred
TFmatrixID_0060	Glyma.12G226600.1	Inferred
TFmatrixID_0060	Glyma12g26780.1	Inferred
TFmatrixID_0060	Glyma12g13320.1	Inferred
TFmatrixID_0060	Glyma.11G036500.1	Inferred
TFmatrixID_0060	Glyma.11G036400.1	Inferred
TFmatrixID_0060	Glyma.10G223200.1	Inferred
TFmatrixID_0060	Glyma.10G036600.1	Inferred
TFmatrixID_0060	Glyma.10G016500.1	Inferred
TFmatrixID_0060	Glyma.09G041500.1	Inferred
TFmatrixID_0060	Glyma.08G320700.1	Inferred
TFmatrixID_0060	Glyma08g23070.1	Inferred
TFmatrixID_0060	Glyma08g28820.1	Inferred
TFmatrixID_0060	Glyma.08G145300.1	Inferred
TFmatrixID_0060	Glyma07g37410.1	Inferred
TFmatrixID_0060	Glyma07g33510.1	Inferred
TFmatrixID_0060	Glyma.07G044300	Inferred
TFmatrixID_0060	Glyma07g03040.1	Inferred
TFmatrixID_0060	Glyma.06G290000.1	Inferred
TFmatrixID_0060	Glyma.06G236400.1	Inferred
TFmatrixID_0060	Glyma.06G163700.1	Inferred
TFmatrixID_0060	Glyma.06G125100.1	Inferred
TFmatrixID_0060	Glyma.05G200100.1	Inferred
TFmatrixID_0060	Glyma.05G186700.1	Inferred
TFmatrixID_0060	Glyma.05G063600.1	Inferred
TFmatrixID_0060	Glyma.05G063500.1	Inferred
TFmatrixID_0060	Glyma.04G217400.1	Inferred
TFmatrixID_0060	Glyma.04G238700.1	Inferred
TFmatrixID_0060	Glyma04g37890.1	Inferred
TFmatrixID_0060	Glyma04g37870.1	Inferred
TFmatrixID_0060	Glyma.03G263700.1	Inferred
TFmatrixID_0060	Glyma.03G255500.1	Inferred
TFmatrixID_0060	Glyma.03G094700.1	Inferred
TFmatrixID_0060	Glyma.02G294100.1	Inferred
TFmatrixID_0060	Glyma.02G264700.1	Inferred
TFmatrixID_0060	Glyma.02G132500.1	Inferred
TFmatrixID_0060	Glyma02g08840.1	Inferred
TFmatrixID_0060	Glyma.02G066200.1	Inferred
TFmatrixID_0060	Glyma.02G016100.1	Inferred
TFmatrixID_0060	Glyma.01G224100.1	Inferred
TFmatrixID_0060	Glyma.01G206600.1	Inferred
TFmatrixID_0068	Glyma.20G203700.1	Inferred
TFmatrixID_0068	Glyma.20G203500.1	Inferred
TFmatrixID_0068	Glyma.20G070000.1	Inferred
TFmatrixID_0068	Glyma19g43820.1	Inferred
TFmatrixID_0068	Glyma.19G163900.1	Inferred
TFmatrixID_0068	Glyma.19G163700.1	Inferred
TFmatrixID_0068	Glyma19g34690.1	Inferred
TFmatrixID_0068	Glyma18g48740.1	Inferred
TFmatrixID_0068	Glyma.17G145400.1	Inferred
TFmatrixID_0068	Glyma.17G145300.1	Inferred
TFmatrixID_0068	Glyma15g08560.1	Inferred
TFmatrixID_0068	Glyma.13G233900.1	Inferred
TFmatrixID_0068	Glyma.13G233800.1	Inferred
TFmatrixID_0068	Glyma.13G123100.1	Inferred
TFmatrixID_0068	Glyma.13G122800.1	Inferred
TFmatrixID_0068	Glyma.13G122700.1	Inferred
TFmatrixID_0068	Glyma.13G122900.1	Inferred
TFmatrixID_0068	Glyma.13G122600.1	Inferred
TFmatrixID_0068	Glyma.11G036500.1	Inferred
TFmatrixID_0068	Glyma.11G036400.1	Inferred
TFmatrixID_0068	Glyma.10G187000.1	Inferred
TFmatrixID_0068	Glyma.10G186800.1	Inferred
TFmatrixID_0068	Glyma.10G118900.1	Inferred
TFmatrixID_0068	Glyma.10G036700.1	Inferred
TFmatrixID_0068	Glyma.10G036300.1	Inferred
TFmatrixID_0068	Glyma.10G007000.1	Inferred
TFmatrixID_0068	Glyma.07G113800.1	Inferred
TFmatrixID_0068	Glyma.05G063600.1	Inferred
TFmatrixID_0068	Glyma.05G063500.1	Inferred
TFmatrixID_0068	Glyma.03G162700.1	Inferred
TFmatrixID_0068	Glyma.03G162500.1	Inferred
TFmatrixID_0068	Glyma.03G111700.1	Inferred
TFmatrixID_0068	Glyma.02G006300.1	Inferred
TFmatrixID_0068	Glyma.02G006200.1	Inferred
TFmatrixID_0068	Glyma.01G206600.1	Inferred
TFmatrixID_0069	Glyma.20G203600.1	Inferred
TFmatrixID_0069	Glyma.20G195900.1	Inferred
TFmatrixID_0069	Glyma.20G070000.1	Inferred
TFmatrixID_0069	Glyma.19G253100.1	Inferred
TFmatrixID_0069	Glyma.19G262700.1	Inferred
TFmatrixID_0069	Glyma.19G213100.1	Inferred
TFmatrixID_0069	Glyma.19G163700.1	Inferred
TFmatrixID_0069	Glyma.19G104200.1	Inferred
TFmatrixID_0069	Glyma18g48740.1	Inferred
TFmatrixID_0069	Glyma.18G281400.1	Inferred
TFmatrixID_0069	Glyma.18G252300.1	Inferred
TFmatrixID_0069	Glyma.18G091600.1	Inferred
TFmatrixID_0069	Glyma.18G018200.1	Inferred
TFmatrixID_0069	Glyma.17G145400.1	Inferred
TFmatrixID_0069	Glyma.17G145300.1	Inferred
TFmatrixID_0069	Glyma.16G148700.1	Inferred
TFmatrixID_0069	Glyma.16G164800.1	Inferred
TFmatrixID_0069	Glyma.16G047600.1	Inferred
TFmatrixID_0069	Glyma.16G147500.1	Inferred
TFmatrixID_0069	Glyma.16G012600	Inferred
TFmatrixID_0069	Glyma.15G159100.1	Inferred
TFmatrixID_0069	Glyma.15G152000.1	Inferred
TFmatrixID_0069	Glyma.15G079200.1	Inferred
TFmatrixID_0069	Glyma.15G077000.1	Inferred
TFmatrixID_0069	Glyma.15G077100.1	Inferred
TFmatrixID_0069	Glyma.14G171500.1	Inferred
TFmatrixID_0069	Glyma.14G123900.1	Inferred
TFmatrixID_0069	Glyma.14G020100.1	Inferred
TFmatrixID_0069	Glyma.14G050100.2	Inferred
TFmatrixID_0069	Glyma.13G274100.1	Inferred
TFmatrixID_0069	Glyma.13G236600.1	Inferred
TFmatrixID_0069	Glyma.13G236500.1	Inferred
TFmatrixID_0069	Glyma.13G233800.1	Inferred
TFmatrixID_0069	Glyma.13G123000.1	Inferred
TFmatrixID_0069	Glyma.13G122800.1	Inferred
TFmatrixID_0069	Glyma.13G122700.1	Inferred
TFmatrixID_0069	Glyma.13G122500.1	Inferred
TFmatrixID_0069	Glyma.13G040400.1	Inferred
TFmatrixID_0069	Glyma.13G088100.1	Inferred
TFmatrixID_0069	Glyma.12G226600.1	Inferred
TFmatrixID_0069	Glyma12g13320.1	Inferred
TFmatrixID_0069	Glyma.11G036500.1	Inferred
TFmatrixID_0069	Glyma.11G036400.1	Inferred
TFmatrixID_0069	Glyma.11G019000.1	Inferred
TFmatrixID_0069	Glyma.10G223200.1	Inferred
TFmatrixID_0069	Glyma.10G194200.1	Inferred
TFmatrixID_0069	Glyma.10G186900.1	Inferred
TFmatrixID_0069	Glyma.10G118900.1	Inferred
TFmatrixID_0069	Glyma.10G036600.1	Inferred
TFmatrixID_0069	Glyma.10G036200.1	Inferred
TFmatrixID_0069	Glyma.10G036300.1	Inferred
TFmatrixID_0069	Glyma.10G016500.1	Inferred
TFmatrixID_0069	Glyma.10G007100.1	Inferred
TFmatrixID_0069	Glyma.09G242600.1	Inferred
TFmatrixID_0069	Glyma.09G052800	Inferred
TFmatrixID_0069	Glyma.09G041500.1	Inferred
TFmatrixID_0069	Glyma.08G320700.1	Inferred
TFmatrixID_0069	Glyma08g28820.1	Inferred
TFmatrixID_0069	Glyma.08G137600.1	Inferred
TFmatrixID_0069	Glyma.08G145300.1	Inferred
TFmatrixID_0069	Glyma07g37410.1	Inferred
TFmatrixID_0069	Glyma07g33510.1	Inferred
TFmatrixID_0069	Glyma.07G113800.1	Inferred
TFmatrixID_0069	Glyma.07G044300	Inferred
TFmatrixID_0069	Glyma.06G290000.1	Inferred
TFmatrixID_0069	Glyma.06G236400.1	Inferred
TFmatrixID_0069	Glyma.06G163700.1	Inferred
TFmatrixID_0069	Glyma.06G105000.1	Inferred
TFmatrixID_0069	Glyma.05G200100.1	Inferred
TFmatrixID_0069	Glyma.05G186700.1	Inferred
TFmatrixID_0069	Glyma.05G063600.1	Inferred
TFmatrixID_0069	Glyma.05G063500.1	Inferred
TFmatrixID_0069	Glyma.04G217400.1	Inferred
TFmatrixID_0069	Glyma04g37890.1	Inferred
TFmatrixID_0069	Glyma04g37870.1	Inferred
TFmatrixID_0069	Glyma.04G103900.1	Inferred
TFmatrixID_0069	Glyma.03G263700.1	Inferred
TFmatrixID_0069	Glyma.03G255500.1	Inferred
TFmatrixID_0069	Glyma.03G162600.1	Inferred
TFmatrixID_0069	Glyma.03G162500.1	Inferred
TFmatrixID_0069	Glyma.03G112800.1	Inferred
TFmatrixID_0069	Glyma.03G112400.1	Inferred
TFmatrixID_0069	Glyma.03G094700.1	Inferred
TFmatrixID_0069	Glyma.02G294100.1	Inferred
TFmatrixID_0069	Glyma.02G267400.1	Inferred
TFmatrixID_0069	Glyma.02G132500.1	Inferred
TFmatrixID_0069	Glyma02g08840.1	Inferred
TFmatrixID_0069	Glyma.02G066200.1	Inferred
TFmatrixID_0069	Glyma.02G016100.1	Inferred
TFmatrixID_0069	Glyma.01G224100.1	Inferred
TFmatrixID_0069	Glyma.01G206600.1	Inferred
TFmatrixID_0071	Glyma.20G203600.1	Inferred
TFmatrixID_0071	Glyma20g33840.1	Inferred
TFmatrixID_0071	Glyma.20G195900.1	Inferred
TFmatrixID_0071	Glyma19g43820.1	Inferred
TFmatrixID_0071	Glyma.19G163700.1	Inferred
TFmatrixID_0071	Glyma18g48740.1	Inferred
TFmatrixID_0071	Glyma.18G281400.1	Inferred
TFmatrixID_0071	Glyma.18G252300.1	Inferred
TFmatrixID_0071	Glyma.17G145400.1	Inferred
TFmatrixID_0071	Glyma.17G145300.1	Inferred
TFmatrixID_0071	Glyma15g08560.1	Inferred
TFmatrixID_0071	Glyma.14G020100.1	Inferred
TFmatrixID_0071	Glyma.13G233900.1	Inferred
TFmatrixID_0071	Glyma.13G122500.1	Inferred
TFmatrixID_0071	Glyma.11G036500.1	Inferred
TFmatrixID_0071	Glyma.11G036400.1	Inferred
TFmatrixID_0071	Glyma.10G194200.1	Inferred
TFmatrixID_0071	Glyma.10G186900.1	Inferred
TFmatrixID_0071	Glyma.10G036200.1	Inferred
TFmatrixID_0071	Glyma.10G007100.1	Inferred
TFmatrixID_0071	Glyma.09G242600.1	Inferred
TFmatrixID_0071	Glyma08g28820.1	Inferred
TFmatrixID_0071	Glyma.07G113800.1	Inferred
TFmatrixID_0071	Glyma.07G114000.1	Inferred
TFmatrixID_0071	Glyma.07G114300.1	Inferred
TFmatrixID_0071	Glyma.06G163700.1	Inferred
TFmatrixID_0071	Glyma.05G063600.1	Inferred
TFmatrixID_0071	Glyma.05G063500.1	Inferred
TFmatrixID_0071	Glyma.04G217400.1	Inferred
TFmatrixID_0071	Glyma04g37890.1	Inferred
TFmatrixID_0071	Glyma.03G162700.1	Inferred
TFmatrixID_0071	Glyma.03G112800.1	Inferred
TFmatrixID_0071	Glyma.03G112400.1	Inferred
TFmatrixID_0071	Glyma.03G112700.1	Inferred
TFmatrixID_0071	Glyma03g26390.1	Inferred
TFmatrixID_0071	Glyma03g26450.1	Inferred
TFmatrixID_0071	Glyma.03G111700.1	Inferred
TFmatrixID_0071	Glyma.01G206600.1	Inferred
TFmatrixID_0078	Glyma.20G203600.1	Inferred
TFmatrixID_0078	Glyma20g33840.1	Inferred
TFmatrixID_0078	Glyma.20G203500.1	Inferred
